ArtSimpleExample,0,ForTrust,era9,0.65
ArtSimpleExample,0,ForTrust,era8,0.7
ArtSimpleExample,0,ForTrust,era7,0.2
ArtSimpleExample,0,ForTrust,era6,0.7999999999999999
ArtSimpleExample,0,ForTrust,era5,0.25
ArtSimpleExample,0,ForTrust,era10,0.35
ArtSimpleExample,0,ForTrust,era4,0.7000000000000001
ArtSimpleExample,0,ForTrust,era3,0.75
ArtSimpleExample,0,ForTrust,era2,0.35
ArtSimpleExample,0,ForTrust,era1,0.05
ArtSimpleExample,0,Honest_4,era9,0.6499999999999999
ArtSimpleExample,0,Honest_4,era8,0.6
ArtSimpleExample,0,Honest_4,era7,0.1
ArtSimpleExample,0,Honest_4,era6,0.35
ArtSimpleExample,0,Honest_4,era5,0.75
ArtSimpleExample,0,Honest_4,era10,0.35
ArtSimpleExample,0,Honest_4,era4,0.25
ArtSimpleExample,0,Honest_4,era3,0.85
ArtSimpleExample,0,Honest_4,era2,0.65
ArtSimpleExample,0,Honest_4,era1,0.25
ArtSimpleExample,0,Honest_3,era9,0.15000000000000002
ArtSimpleExample,0,Honest_3,era8,0.75
ArtSimpleExample,0,Honest_3,era7,0.65
ArtSimpleExample,0,Honest_3,era6,0.3
ArtSimpleExample,0,Honest_3,era5,0.35
ArtSimpleExample,0,Honest_3,era10,0.1
ArtSimpleExample,0,Honest_3,era4,0.85
ArtSimpleExample,0,Honest_3,era3,0.3
ArtSimpleExample,0,Honest_3,era2,0.7
ArtSimpleExample,0,Honest_3,era1,0.65
ArtSimpleExample,0,Honest_2,era9,0.7000000000000001
ArtSimpleExample,0,Honest_2,era8,0.7
ArtSimpleExample,0,Honest_2,era7,0.1
ArtSimpleExample,0,Honest_2,era6,0.75
ArtSimpleExample,0,Honest_2,era5,0.6
ArtSimpleExample,0,Honest_2,era10,0.3
ArtSimpleExample,0,Honest_2,era4,0.3
ArtSimpleExample,0,Honest_2,era3,0.3
ArtSimpleExample,0,Honest_2,era2,0.2
ArtSimpleExample,0,Honest_2,era1,0.85
ArtSimpleExample,0,Honest_1,era9,0.25
ArtSimpleExample,0,Honest_1,era8,0.8
ArtSimpleExample,0,Honest_1,era7,0.2
ArtSimpleExample,0,Honest_1,era6,0.3
ArtSimpleExample,0,Honest_1,era5,0.05
ArtSimpleExample,0,Honest_1,era10,0.65
ArtSimpleExample,0,Honest_1,era4,0.85
ArtSimpleExample,0,Honest_1,era3,0.7
ArtSimpleExample,0,Honest_1,era2,0.65
ArtSimpleExample,0,Honest_1,era1,0.35
ArtSimpleExample,0,FordPrefect,era9,0.35
ArtSimpleExample,0,FordPrefect,era8,0.25
ArtSimpleExample,0,FordPrefect,era7,0.65
ArtSimpleExample,0,FordPrefect,era6,0.7
ArtSimpleExample,0,FordPrefect,era5,0.15000000000000002
ArtSimpleExample,0,FordPrefect,era10,0.7999999999999999
ArtSimpleExample,0,FordPrefect,era4,0.3
ArtSimpleExample,0,FordPrefect,era3,0.8
ArtSimpleExample,0,FordPrefect,era2,0.15000000000000002
ArtSimpleExample,0,FordPrefect,era1,0.65
ArtSimpleExample,0,Uno,era9,0.65
ArtSimpleExample,0,Uno,era8,0.65
ArtSimpleExample,0,Uno,era7,0.10000000000000002
ArtSimpleExample,0,Uno,era6,0.35
ArtSimpleExample,0,Uno,era5,0.75
ArtSimpleExample,0,Uno,era10,0.1
ArtSimpleExample,0,Uno,era4,0.9
ArtSimpleExample,0,Uno,era3,0.25
ArtSimpleExample,0,Uno,era2,0.75
ArtSimpleExample,0,Uno,era1,0.3
ArtSimpleExample,0,Connected,era9,0.35
ArtSimpleExample,0,Connected,era8,0.65
ArtSimpleExample,0,Connected,era7,0.1
ArtSimpleExample,0,Connected,era6,0.6499999999999999
ArtSimpleExample,0,Connected,era5,0.3
ArtSimpleExample,0,Connected,era10,0.7000000000000001
ArtSimpleExample,0,Connected,era4,0.75
