ArtSimpleExample,0,SimpleAgent_4,Opinion-Sensing Costs,-232.0
ArtSimpleExample,0,SimpleAgent_4,Opinion Costs,-200.0
ArtSimpleExample,0,SimpleAgent_4,Certainty Costs,-80.0
ArtSimpleExample,0,SimpleAgent_4,Client Earnings,2000.0
ArtSimpleExample,0,SimpleAgent_4,Certainty Earnings,80.0
ArtSimpleExample,0,SimpleAgent_4,Opinion Earnings,290.0
ArtSimpleExample,0,SimpleAgent_3,Opinion-Sensing Costs,-80.0
ArtSimpleExample,0,SimpleAgent_3,Opinion Costs,-200.0
ArtSimpleExample,0,SimpleAgent_3,Certainty Costs,-80.0
ArtSimpleExample,0,SimpleAgent_3,Client Earnings,2000.0
ArtSimpleExample,0,SimpleAgent_3,Certainty Earnings,40.0
ArtSimpleExample,0,SimpleAgent_3,Opinion Earnings,100.0
ArtSimpleExample,0,SimpleAgent_2,Opinion-Sensing Costs,-608.0
ArtSimpleExample,0,SimpleAgent_2,Opinion Costs,-200.0
ArtSimpleExample,0,SimpleAgent_2,Certainty Costs,-80.0
ArtSimpleExample,0,SimpleAgent_2,Client Earnings,2000.0
ArtSimpleExample,0,SimpleAgent_2,Certainty Earnings,80.0
ArtSimpleExample,0,SimpleAgent_2,Opinion Earnings,760.0
ArtSimpleExample,0,CheatingAgent_3,Opinion-Sensing Costs,-0.0080
ArtSimpleExample,0,CheatingAgent_3,Opinion Costs,-180.0
ArtSimpleExample,0,CheatingAgent_3,Client Earnings,2000.0
ArtSimpleExample,0,CheatingAgent_3,Opinion Earnings,80.0
ArtSimpleExample,0,SimpleAgent_1,Opinion-Sensing Costs,-56.0
ArtSimpleExample,0,SimpleAgent_1,Opinion Costs,-200.0
ArtSimpleExample,0,SimpleAgent_1,Certainty Costs,-80.0
ArtSimpleExample,0,SimpleAgent_1,Client Earnings,2000.0
ArtSimpleExample,0,SimpleAgent_1,Certainty Earnings,80.0
ArtSimpleExample,0,SimpleAgent_1,Opinion Earnings,70.0
ArtSimpleExample,0,CheatingAgent_2,Opinion-Sensing Costs,-0.017000000000000008
ArtSimpleExample,0,CheatingAgent_2,Opinion Costs,-160.0
ArtSimpleExample,0,CheatingAgent_2,Client Earnings,2000.0
ArtSimpleExample,0,CheatingAgent_2,Certainty Earnings,40.0
ArtSimpleExample,0,CheatingAgent_2,Opinion Earnings,170.0
ArtSimpleExample,0,ForTrust,Opinion-Sensing Costs,-30.0
ArtSimpleExample,0,ForTrust,Opinion Costs,-370.0
ArtSimpleExample,0,ForTrust,Client Earnings,2000.0
ArtSimpleExample,0,ForTrust,Opinion Earnings,100.0
ArtSimpleExample,0,CheatingAgent_1,Opinion-Sensing Costs,-0.010000000000000002
ArtSimpleExample,0,CheatingAgent_1,Opinion Costs,-160.0
ArtSimpleExample,0,CheatingAgent_1,Client Earnings,2000.0
ArtSimpleExample,0,CheatingAgent_1,Opinion Earnings,100.0
ArtSimpleExample,1,SimpleAgent_4,Opinion-Sensing Costs,-16.0
ArtSimpleExample,1,SimpleAgent_4,Opinion Costs,-320.0
ArtSimpleExample,1,SimpleAgent_4,Certainty Costs,-80.0
ArtSimpleExample,1,SimpleAgent_4,Client Earnings,3200.0
ArtSimpleExample,1,SimpleAgent_4,Certainty Earnings,46.0
ArtSimpleExample,1,SimpleAgent_4,Opinion Earnings,20.0
ArtSimpleExample,1,SimpleAgent_3,Opinion-Sensing Costs,-280.0
ArtSimpleExample,1,SimpleAgent_3,Opinion Costs,-290.0
ArtSimpleExample,1,SimpleAgent_3,Certainty Costs,-80.0
ArtSimpleExample,1,SimpleAgent_3,Client Earnings,2900.0
ArtSimpleExample,1,SimpleAgent_3,Certainty Earnings,6.0
ArtSimpleExample,1,SimpleAgent_3,Opinion Earnings,350.0
ArtSimpleExample,1,SimpleAgent_2,Opinion-Sensing Costs,-80.0
ArtSimpleExample,1,SimpleAgent_2,Opinion Costs,-510.0
ArtSimpleExample,1,SimpleAgent_2,Certainty Costs,-80.0
ArtSimpleExample,1,SimpleAgent_2,Client Earnings,5100.0
ArtSimpleExample,1,SimpleAgent_2,Opinion Earnings,100.0
ArtSimpleExample,1,CheatingAgent_3,Opinion-Sensing Costs,-0.0020
ArtSimpleExample,1,CheatingAgent_3,Opinion Costs,-20.0
ArtSimpleExample,1,CheatingAgent_3,Client Earnings,200.0
ArtSimpleExample,1,CheatingAgent_3,Opinion Earnings,20.0
ArtSimpleExample,1,SimpleAgent_1,Opinion-Sensing Costs,-928.0
ArtSimpleExample,1,SimpleAgent_1,Opinion Costs,-230.0
ArtSimpleExample,1,SimpleAgent_1,Certainty Costs,-80.0
ArtSimpleExample,1,SimpleAgent_1,Client Earnings,2300.0
ArtSimpleExample,1,SimpleAgent_1,Certainty Earnings,64.0
ArtSimpleExample,1,SimpleAgent_1,Opinion Earnings,1160.0
ArtSimpleExample,1,CheatingAgent_2,Opinion Costs,-20.0
ArtSimpleExample,1,CheatingAgent_2,Client Earnings,200.0
ArtSimpleExample,1,CheatingAgent_2,Certainty Earnings,14.0
ArtSimpleExample,1,ForTrust,Opinion-Sensing Costs,-0.5
ArtSimpleExample,1,ForTrust,Opinion Costs,-250.0
ArtSimpleExample,1,ForTrust,Client Earnings,1900.0
ArtSimpleExample,1,ForTrust,Certainty Earnings,138.0
ArtSimpleExample,1,ForTrust,Opinion Earnings,10.0
ArtSimpleExample,1,CheatingAgent_1,Opinion Costs,-20.0
ArtSimpleExample,1,CheatingAgent_1,Client Earnings,200.0
ArtSimpleExample,1,CheatingAgent_1,Certainty Earnings,52.0
ArtSimpleExample,2,SimpleAgent_4,Opinion-Sensing Costs,-104.0
ArtSimpleExample,2,SimpleAgent_4,Opinion Costs,-230.0
ArtSimpleExample,2,SimpleAgent_4,Certainty Costs,-80.0
ArtSimpleExample,2,SimpleAgent_4,Client Earnings,2300.0
ArtSimpleExample,2,SimpleAgent_4,Certainty Earnings,6.0
ArtSimpleExample,2,SimpleAgent_4,Opinion Earnings,130.0
ArtSimpleExample,2,SimpleAgent_3,Opinion-Sensing Costs,-152.0
ArtSimpleExample,2,SimpleAgent_3,Opinion Costs,-220.0
ArtSimpleExample,2,SimpleAgent_3,Certainty Costs,-80.0
