ArtSimpleExample,0,Honest_3,painting19,0,-1.0
ArtSimpleExample,0,Honest_3,painting18,0,-1.0
ArtSimpleExample,0,Honest_3,painting17,0,-1.0
ArtSimpleExample,0,Honest_3,painting16,0,-1.0
ArtSimpleExample,0,Honest_3,painting15,0,-1.0
ArtSimpleExample,0,Honest_3,painting14,0,-1.0
ArtSimpleExample,0,Honest_3,painting13,0,-1.0
ArtSimpleExample,0,Honest_3,painting12,0,-1.0
ArtSimpleExample,0,Honest_3,painting11,0,-1.0
ArtSimpleExample,0,Honest_3,painting10,0,-1.0
ArtSimpleExample,0,Honest_3,painting9,0,-1.0
ArtSimpleExample,0,Honest_3,painting8,0,-1.0
ArtSimpleExample,0,Honest_3,painting7,0,-1.0
ArtSimpleExample,0,Honest_3,painting6,0,-1.0
ArtSimpleExample,0,Honest_3,painting5,0,-1.0
ArtSimpleExample,0,Honest_3,painting4,0,-1.0
ArtSimpleExample,0,Honest_3,painting3,0,-1.0
ArtSimpleExample,0,Honest_3,painting2,0,-1.0
ArtSimpleExample,0,Honest_3,painting1,0,-1.0
ArtSimpleExample,0,Honest_3,painting0,0,-1.0
ArtSimpleExample,0,Honest_2,painting31,44936,0.24822222222222223
ArtSimpleExample,0,Honest_2,painting30,5566,-0.8012142857142858
ArtSimpleExample,0,Honest_2,painting29,-3321,-1.10378125
ArtSimpleExample,0,Honest_2,painting28,2687,-0.7933076923076923
ArtSimpleExample,0,Honest_2,painting27,37936,-0.5784888888888889
ArtSimpleExample,0,Honest_2,painting26,25864,-0.21624242424242424
ArtSimpleExample,0,Honest_2,painting25,14973,-0.4836896551724138
ArtSimpleExample,0,Honest_2,painting24,56752,-0.03810169491525424
ArtSimpleExample,0,Honest_2,painting23,145950,2.1053191489361702
ArtSimpleExample,0,Honest_2,painting22,23180,-0.5933333333333334
ArtSimpleExample,0,Honest_2,painting21,57765,-0.36521978021978024
ArtSimpleExample,0,Honest_2,painting20,133763,0.5375057471264367
ArtSimpleExample,0,Honest_2,painting39,7143,-0.9060131578947368
ArtSimpleExample,0,Honest_2,painting38,18415,0.6740909090909091
ArtSimpleExample,0,Honest_2,painting37,154165,0.880060975609756
ArtSimpleExample,0,Honest_2,painting36,19054,-0.23784
ArtSimpleExample,0,Honest_2,painting35,110998,1.0181454545454545
ArtSimpleExample,0,Honest_2,painting34,71311,0.2510701754385965
ArtSimpleExample,0,Honest_2,painting33,46032,-0.11476923076923078
ArtSimpleExample,0,Honest_2,painting32,13218,-0.22247058823529411
ArtSimpleExample,0,Lazy_1,painting49,25604,-0.628927536231884
ArtSimpleExample,0,Lazy_1,painting48,-4430,-1.1265714285714286
ArtSimpleExample,0,Lazy_1,painting47,50149,0.7292758620689656
ArtSimpleExample,0,Lazy_1,painting46,60745,0.2924468085106383
ArtSimpleExample,0,Lazy_1,painting45,942,-0.058
ArtSimpleExample,0,Lazy_1,painting44,39890,0.022820512820512822
ArtSimpleExample,0,Lazy_1,painting43,18923,-0.5973829787234043
ArtSimpleExample,0,Lazy_1,painting42,150183,0.517
ArtSimpleExample,0,Lazy_1,painting41,149554,0.6994772727272728
ArtSimpleExample,0,Lazy_1,painting40,-2759,-1.1149583333333333
ArtSimpleExample,0,Lazy_1,painting59,29297,0.04632142857142857
ArtSimpleExample,0,Lazy_1,painting58,317,-0.683
ArtSimpleExample,0,Lazy_1,painting57,77570,0.19338461538461538
ArtSimpleExample,0,Lazy_1,painting56,1432,-0.7136
ArtSimpleExample,0,Lazy_1,painting55,67155,0.11925
ArtSimpleExample,0,Lazy_1,painting54,13704,0.5226666666666666
ArtSimpleExample,0,Lazy_1,painting53,-2925,-1.075
ArtSimpleExample,0,Lazy_1,painting52,94334,0.014344086021505376
ArtSimpleExample,0,Lazy_1,painting51,53621,-0.26546575342465756
ArtSimpleExample,0,Lazy_1,painting50,129657,0.8007916666666667
ArtSimpleExample,0,Honest_1,painting62,139806,0.747575
ArtSimpleExample,0,Honest_1,painting61,24818,0.07904347826086956
ArtSimpleExample,0,Honest_1,painting60,14907,-0.8430842105263158
ArtSimpleExample,0,Honest_1,painting79,30344,-0.4856949152542373
ArtSimpleExample,0,Honest_1,painting78,29349,-0.3755531914893617
ArtSimpleExample,0,Honest_1,painting77,69079,-0.19675581395348837
ArtSimpleExample,0,Honest_1,painting76,12802,-0.8593186813186813
ArtSimpleExample,0,Honest_1,painting75,26679,-0.19154545454545455
ArtSimpleExample,0,Honest_1,painting74,40124,-0.33126666666666665
ArtSimpleExample,0,Honest_1,painting73,3785,-0.36916666666666664
ArtSimpleExample,0,Honest_1,painting72,93639,0.28272602739726027
