ArtSimpleExample,0,Lazy_1,painting19,201324,1.262067415730337
ArtSimpleExample,0,Lazy_1,painting18,96431,1.2959761904761904
ArtSimpleExample,0,Lazy_1,painting17,24695,-0.3976829268292683
ArtSimpleExample,0,Lazy_1,painting16,44228,1.76425
ArtSimpleExample,0,Lazy_1,painting15,38883,-0.59496875
ArtSimpleExample,0,Lazy_1,painting14,74379,-0.16428089887640449
ArtSimpleExample,0,Lazy_1,painting13,52376,0.27746341463414637
ArtSimpleExample,0,Lazy_1,painting12,96790,0.040752688172043014
ArtSimpleExample,0,Lazy_1,painting11,18475,-0.6514150943396226
ArtSimpleExample,0,Lazy_1,painting10,34807,0.8319473684210527
ArtSimpleExample,0,Lazy_1,painting9,15687,0.743
ArtSimpleExample,0,Lazy_1,painting8,88270,0.37921875
ArtSimpleExample,0,Lazy_1,painting7,15156,0.08257142857142857
ArtSimpleExample,0,Lazy_1,painting6,113052,0.5701666666666667
ArtSimpleExample,0,Lazy_1,painting5,13309,0.023769230769230768
ArtSimpleExample,0,Lazy_1,painting4,76452,0.07678873239436619
ArtSimpleExample,0,Lazy_1,painting3,28745,0.1498
ArtSimpleExample,0,Lazy_1,painting2,360,-0.9953846153846154
ArtSimpleExample,0,Lazy_1,painting1,36964,-0.0759
ArtSimpleExample,0,Lazy_1,painting0,-2377,-1.1131904761904763
ArtSimpleExample,0,Lazy_2,painting31,-16362,-1.5642068965517242
ArtSimpleExample,0,Lazy_2,painting30,2552,-0.6354285714285715
ArtSimpleExample,0,Lazy_2,painting29,124355,1.1077118644067796
ArtSimpleExample,0,Lazy_2,painting28,-2887,-1.222076923076923
ArtSimpleExample,0,Lazy_2,painting27,27678,0.06453846153846154
ArtSimpleExample,0,Lazy_2,painting26,8491,-0.3935
ArtSimpleExample,0,Lazy_2,painting25,64356,0.36927659574468086
ArtSimpleExample,0,Lazy_2,painting24,123149,1.0524833333333334
ArtSimpleExample,0,Lazy_2,painting23,82460,-0.14989690721649485
ArtSimpleExample,0,Lazy_2,painting22,58016,0.6576
ArtSimpleExample,0,Lazy_2,painting21,-28281,-1.5336037735849057
ArtSimpleExample,0,Lazy_2,painting20,2909,-0.9030333333333334
ArtSimpleExample,0,Lazy_2,painting39,-20805,-1.3200769230769231
