ArtSimpleExample,0,Lazy_1,painting19,47210,-0.09211538461538461
ArtSimpleExample,0,Lazy_1,painting18,131396,0.7519466666666667
ArtSimpleExample,0,Lazy_1,painting17,120128,0.22579591836734694
ArtSimpleExample,0,Lazy_1,painting16,4176,-0.304
ArtSimpleExample,0,Lazy_1,painting15,4026,-0.1948
ArtSimpleExample,0,Lazy_1,painting14,74754,-0.016394736842105264
ArtSimpleExample,0,Lazy_1,painting13,84700,0.008333333333333333
ArtSimpleExample,0,Lazy_1,painting12,64459,-0.14054666666666665
ArtSimpleExample,0,Lazy_1,painting11,88907,-0.10194949494949494
ArtSimpleExample,0,Lazy_1,painting10,38785,-0.33129310344827584
ArtSimpleExample,0,Lazy_1,painting9,50892,0.18353488372093024
ArtSimpleExample,0,Lazy_1,painting8,1565,-0.2175
ArtSimpleExample,0,Lazy_1,painting7,82735,0.021419753086419753
ArtSimpleExample,0,Lazy_1,painting6,48814,0.35594444444444445
ArtSimpleExample,0,Lazy_1,painting5,95135,0.3032191780821918
ArtSimpleExample,0,Lazy_1,painting4,6502,-0.8673061224489796
ArtSimpleExample,0,Lazy_1,painting3,33297,0.33188
ArtSimpleExample,0,Lazy_1,painting2,24984,-0.13848275862068965
ArtSimpleExample,0,Lazy_1,painting1,89857,0.16697402597402597
ArtSimpleExample,0,Lazy_1,painting0,109917,0.09917
ArtSimpleExample,0,Lazy_2,painting31,27871,-0.15542424242424244
ArtSimpleExample,0,Lazy_2,painting30,-1207,-1.1207
ArtSimpleExample,0,Lazy_2,painting29,1524,-0.238
ArtSimpleExample,0,Lazy_2,painting28,14890,-0.29095238095238096
ArtSimpleExample,0,Lazy_2,painting27,21794,0.9812727272727273
ArtSimpleExample,0,Lazy_2,painting26,-2945,-1.1732352941176472
ArtSimpleExample,0,Lazy_2,painting25,53705,-0.36817647058823527
ArtSimpleExample,0,Lazy_2,painting24,91814,0.05533333333333333
ArtSimpleExample,0,Lazy_2,painting23,75101,-0.11645882352941177
ArtSimpleExample,0,Lazy_2,painting22,72335,-0.1588953488372093
ArtSimpleExample,0,Lazy_2,painting21,36792,-0.29246153846153844
ArtSimpleExample,0,Lazy_2,painting20,51872,-0.13546666666666668
ArtSimpleExample,0,Lazy_2,painting39,-7536,-1.15072
ArtSimpleExample,0,Lazy_2,painting38,22261,-0.3816388888888889
ArtSimpleExample,0,Lazy_2,painting37,43566,-0.1621923076923077
ArtSimpleExample,0,Lazy_2,painting36,62346,0.55865
ArtSimpleExample,0,Lazy_2,painting35,113687,0.20943617021276595
ArtSimpleExample,0,Lazy_2,painting34,45156,-0.11458823529411764
ArtSimpleExample,0,Lazy_2,painting33,36219,-0.2126304347826087
ArtSimpleExample,0,Lazy_2,painting32,55443,-0.17249253731343284
ArtSimpleExample,0,ForTrust,painting49,0,-1.0
ArtSimpleExample,0,ForTrust,painting48,7191,0.027285714285714285
ArtSimpleExample,0,ForTrust,painting47,0,-1.0
ArtSimpleExample,0,ForTrust,painting46,0,-1.0
ArtSimpleExample,0,ForTrust,painting45,0,-1.0
ArtSimpleExample,0,ForTrust,painting44,0,-1.0
ArtSimpleExample,0,ForTrust,painting43,113227,0.19186315789473685
ArtSimpleExample,0,ForTrust,painting42,32893,-0.6677474747474748
ArtSimpleExample,0,ForTrust,painting41,0,-1.0
ArtSimpleExample,0,ForTrust,painting40,39826,-0.028634146341463416
ArtSimpleExample,0,ForTrust,painting59,-2800269,-59.3389375
ArtSimpleExample,0,ForTrust,painting58,22341226,656.0948823529412
ArtSimpleExample,0,ForTrust,painting57,46647,0.33277142857142855
ArtSimpleExample,0,ForTrust,painting56,497910,98.582
ArtSimpleExample,0,ForTrust,painting55,7830034,371.8587619047619
ArtSimpleExample,0,ForTrust,painting54,0,-1.0
ArtSimpleExample,0,ForTrust,painting53,46599,-0.049
ArtSimpleExample,0,ForTrust,painting52,0,-1.0
ArtSimpleExample,0,ForTrust,painting51,0,-1.0
ArtSimpleExample,0,ForTrust,painting50,-589015,-590.015
ArtSimpleExample,0,Simple_1,painting62,0,-1.0
ArtSimpleExample,0,Simple_1,painting61,0,-1.0
ArtSimpleExample,0,Simple_1,painting60,0,-1.0
ArtSimpleExample,0,Simple_1,painting79,0,-1.0
ArtSimpleExample,0,Simple_1,painting78,0,-1.0
ArtSimpleExample,0,Simple_1,painting77,0,-1.0
ArtSimpleExample,0,Simple_1,painting76,0,-1.0
ArtSimpleExample,0,Simple_1,painting75,0,-1.0
ArtSimpleExample,0,Simple_1,painting74,0,-1.0
ArtSimpleExample,0,Simple_1,painting73,0,-1.0
ArtSimpleExample,0,Simple_1,painting72,0,-1.0
ArtSimpleExample,0,Simple_1,painting71,0,-1.0
ArtSimpleExample,0,Simple_1,painting70,0,-1.0
ArtSimpleExample,0,Simple_1,painting69,0,-1.0
ArtSimpleExample,0,Simple_1,painting68,0,-1.0
ArtSimpleExample,0,Simple_1,painting67,0,-1.0
ArtSimpleExample,0,Simple_1,painting66,0,-1.0
ArtSimpleExample,0,Simple_1,painting65,0,-1.0
ArtSimpleExample,0,Simple_1,painting64,0,-1.0
ArtSimpleExample,0,Simple_1,painting63,0,-1.0
ArtSimpleExample,0,Cheating_1,painting93,-19944,-1.3626181818181817
ArtSimpleExample,0,Cheating_1,painting92,0,-1.0
ArtSimpleExample,0,Cheating_1,painting91,0,-1.0
ArtSimpleExample,0,Cheating_1,painting90,119822,0.42645238095238097
ArtSimpleExample,0,Cheating_1,painting89,25382,-0.23084848484848486
ArtSimpleExample,0,Cheating_1,painting88,0,-1.0
ArtSimpleExample,0,Cheating_1,painting87,25259,-0.18519354838709678
ArtSimpleExample,0,Cheating_1,painting86,0,-1.0
ArtSimpleExample,0,Cheating_1,painting85,0,-1.0
ArtSimpleExample,0,Cheating_1,painting84,1049,-0.73775
ArtSimpleExample,0,Cheating_1,painting83,46066,-0.05987755102040816
ArtSimpleExample,0,Cheating_1,painting82,0,-1.0
ArtSimpleExample,0,Cheating_1,painting81,105743,0.05743
ArtSimpleExample,0,Cheating_1,painting80,0,-1.0
ArtSimpleExample,0,Cheating_1,painting99,0,-1.0
ArtSimpleExample,0,Cheating_1,painting98,72780,-0.14376470588235293
ArtSimpleExample,0,Cheating_1,painting97,88980,0.11225
ArtSimpleExample,0,Cheating_1,painting96,95417,0.04853846153846154
ArtSimpleExample,0,Cheating_1,painting95,0,-1.0
ArtSimpleExample,0,Cheating_1,painting94,0,-1.0
ArtSimpleExample,0,Simple_2,painting104,60048,0.01776271186440678
ArtSimpleExample,0,Simple_2,painting103,80063,-0.10041573033707865
ArtSimpleExample,0,Simple_2,painting102,-60,-1.0054545454545454
ArtSimpleExample,0,Simple_2,painting101,60017,0.87553125
ArtSimpleExample,0,Simple_2,painting100,116011,0.17182828282828283
ArtSimpleExample,0,Simple_2,painting119,65039,-0.01456060606060606
ArtSimpleExample,0,Simple_2,painting118,33877,-0.5967023809523809
ArtSimpleExample,0,Simple_2,painting117,253119,2.0133214285714285
ArtSimpleExample,0,Simple_2,painting116,43292,0.03076190476190476
ArtSimpleExample,0,Simple_2,painting115,15079,0.6754444444444444
ArtSimpleExample,0,Simple_2,painting114,39640,-0.5870833333333333
ArtSimpleExample,0,Simple_2,painting113,383732,2.83732
ArtSimpleExample,0,Simple_2,painting112,12686,-0.854183908045977
ArtSimpleExample,0,Simple_2,painting111,47516,0.3975294117647059
ArtSimpleExample,0,Simple_2,painting110,3729,0.243
ArtSimpleExample,0,Simple_2,painting109,25955,-0.6395138888888889
ArtSimpleExample,0,Simple_2,painting108,19775,-0.14021739130434782
ArtSimpleExample,0,Simple_2,painting107,69293,-0.03759722222222222
ArtSimpleExample,0,Simple_2,painting106,74976,0.562
ArtSimpleExample,0,Simple_2,painting105,102431,0.3477763157894737
ArtSimpleExample,0,Simple_3,painting135,8565,-0.8915822784810127
ArtSimpleExample,0,Simple_3,painting134,20233,-0.3868787878787879
ArtSimpleExample,0,Simple_3,painting133,96263,-0.01772448979591837
ArtSimpleExample,0,Simple_3,painting132,60817,0.04856896551724138
ArtSimpleExample,0,Simple_3,painting131,59848,-0.2959058823529412
ArtSimpleExample,0,Simple_3,painting130,14573,-0.30604761904761907
ArtSimpleExample,0,Simple_3,painting129,25946,-0.7051590909090909
ArtSimpleExample,0,Simple_3,painting128,71929,0.43858
ArtSimpleExample,0,Simple_3,painting127,21802,-0.440974358974359
ArtSimpleExample,0,Simple_3,painting126,41035,0.025875
ArtSimpleExample,0,Simple_3,painting125,117146,0.22027083333333333
ArtSimpleExample,0,Simple_3,painting124,4094,-0.744125
ArtSimpleExample,0,Simple_3,painting123,17174,-0.4948823529411765
ArtSimpleExample,0,Simple_3,painting122,49757,0.058659574468085104
ArtSimpleExample,0,Simple_3,painting121,89298,0.03834883720930232
ArtSimpleExample,0,Simple_3,painting120,1435,-0.8405555555555555
ArtSimpleExample,0,Simple_3,painting139,41464,0.2564848484848485
ArtSimpleExample,0,Simple_3,painting138,46137,0.3182
ArtSimpleExample,0,Simple_3,painting137,59860,0.12943396226415094
ArtSimpleExample,0,Simple_3,painting136,25574,0.16245454545454546
ArtSimpleExample,0,Simple_4,painting149,19376,-0.3945
ArtSimpleExample,0,Simple_4,painting148,82887,-0.08915384615384615
ArtSimpleExample,0,Simple_4,painting147,146430,0.5916304347826087
ArtSimpleExample,0,Simple_4,painting146,166332,0.8901363636363636
ArtSimpleExample,0,Simple_4,painting145,24612,-0.69235
