ArtSimpleExample,0,Simple_5,painting19,-27093209,-277.4613163265306
ArtSimpleExample,0,Simple_5,painting18,-13484946,-147.5755
ArtSimpleExample,0,Simple_5,painting17,-466697,-234.3485
ArtSimpleExample,0,Simple_5,painting16,-49029721,-876.5307321428571
ArtSimpleExample,0,Simple_5,painting15,146696,0.667
ArtSimpleExample,0,Simple_5,painting14,23421109,409.896649122807
ArtSimpleExample,0,Simple_5,painting13,-23325069,-486.9389375
ArtSimpleExample,0,Simple_5,painting12,20074565,488.62353658536585
ArtSimpleExample,0,Simple_5,painting11,-7404105,-85.13755681818182
ArtSimpleExample,0,Simple_5,painting10,7633808,83.82008888888889
ArtSimpleExample,0,Simple_5,painting9,-20295403,-271.6053733333333
ArtSimpleExample,0,Simple_5,painting8,2374345,25.98119318181818
ArtSimpleExample,0,Simple_5,painting7,-1471669,-164.51877777777779
ArtSimpleExample,0,Simple_5,painting6,3193230,244.6330769230769
ArtSimpleExample,0,Simple_5,painting5,-6510374,-362.68744444444445
ArtSimpleExample,0,Simple_5,painting4,10538550,457.1978260869565
ArtSimpleExample,0,Simple_5,painting3,-223298,-224.298
ArtSimpleExample,0,Simple_5,painting2,-6682240,-223.74133333333333
ArtSimpleExample,0,Simple_5,painting1,-965292,-13.375538461538461
ArtSimpleExample,0,Simple_5,painting0,-5050418,-108.45570212765958
ArtSimpleExample,0,Simple_6,painting31,0,-1.0
ArtSimpleExample,0,Simple_6,painting30,0,-1.0
ArtSimpleExample,0,Simple_6,painting29,0,-1.0
ArtSimpleExample,0,Simple_6,painting28,0,-1.0
ArtSimpleExample,0,Simple_6,painting27,0,-1.0
ArtSimpleExample,0,Simple_6,painting26,0,-1.0
ArtSimpleExample,0,Simple_6,painting25,0,-1.0
ArtSimpleExample,0,Simple_6,painting24,0,-1.0
ArtSimpleExample,0,Simple_6,painting23,0,-1.0
ArtSimpleExample,0,Simple_6,painting22,0,-1.0
ArtSimpleExample,0,Simple_6,painting21,0,-1.0
ArtSimpleExample,0,Simple_6,painting20,0,-1.0
ArtSimpleExample,0,Simple_6,painting39,0,-1.0
ArtSimpleExample,0,Simple_6,painting38,0,-1.0
ArtSimpleExample,0,Simple_6,painting37,0,-1.0
ArtSimpleExample,0,Simple_6,painting36,0,-1.0
ArtSimpleExample,0,Simple_6,painting35,0,-1.0
ArtSimpleExample,0,Simple_6,painting34,0,-1.0
ArtSimpleExample,0,Simple_6,painting33,0,-1.0
ArtSimpleExample,0,Simple_6,painting32,0,-1.0
ArtSimpleExample,0,Lazy_1,painting49,77961,-0.22039
ArtSimpleExample,0,Lazy_1,painting48,93942,0.1891392405063291
ArtSimpleExample,0,Lazy_1,painting47,14718,-0.0188
ArtSimpleExample,0,Lazy_1,painting46,230599,2.6603015873015874
ArtSimpleExample,0,Lazy_1,painting45,15024,-0.16533333333333333
ArtSimpleExample,0,Lazy_1,painting44,34969,-0.34020754716981133
ArtSimpleExample,0,Lazy_1,painting43,102924,1.2872
ArtSimpleExample,0,Lazy_1,painting42,1460,0.46
ArtSimpleExample,0,Lazy_1,painting41,5164,-0.6027692307692307
ArtSimpleExample,0,Lazy_1,painting40,28415,-0.3391860465116279
ArtSimpleExample,0,Lazy_1,painting59,5658,0.4145
ArtSimpleExample,0,Lazy_1,painting58,65258,-0.05423188405797102
