ArtSimpleExample,0,Cheating,initializeAgent,0
ArtSimpleExample,0,Next,initializeAgent,1
ArtSimpleExample,0,Connected,initializeAgent,3
ArtSimpleExample,0,Uno,initializeAgent,3
ArtSimpleExample,0,ForTrust,initializeAgent,176
ArtSimpleExample,0,FordPrefect,initializeAgent,6
ArtSimpleExample,0,Honest,initializeAgent,0
ArtSimpleExample,0,Cheating,prepareReputationRequests,0
ArtSimpleExample,0,Next,prepareReputationRequests,0
ArtSimpleExample,0,Connected,prepareReputationRequests,1
ArtSimpleExample,0,Uno,prepareReputationRequests,0
ArtSimpleExample,0,ForTrust,prepareReputationRequests,576
ArtSimpleExample,0,FordPrefect,prepareReputationRequests,1
ArtSimpleExample,0,Honest,prepareReputationRequests,0
ArtSimpleExample,0,Cheating,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,0,Next,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,0,Connected,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,0,Uno,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,0,ForTrust,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,0,FordPrefect,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,0,Honest,prepareReputationAcceptsAndDeclines,1
ArtSimpleExample,0,Cheating,prepareReputationReplies,0
ArtSimpleExample,0,Next,prepareReputationReplies,0
ArtSimpleExample,0,Connected,prepareReputationReplies,0
ArtSimpleExample,0,Uno,prepareReputationReplies,1
ArtSimpleExample,0,ForTrust,prepareReputationReplies,0
ArtSimpleExample,0,FordPrefect,prepareReputationReplies,0
ArtSimpleExample,0,Honest,prepareReputationReplies,0
ArtSimpleExample,0,Cheating,prepareCertaintyRequests,0
ArtSimpleExample,0,Next,prepareCertaintyRequests,0
ArtSimpleExample,0,Connected,prepareCertaintyRequests,1
ArtSimpleExample,0,Uno,prepareCertaintyRequests,1
ArtSimpleExample,0,ForTrust,prepareCertaintyRequests,136
ArtSimpleExample,0,FordPrefect,prepareCertaintyRequests,1
ArtSimpleExample,0,Honest,prepareCertaintyRequests,1
ArtSimpleExample,0,Cheating,prepareCertaintyReplies,2
ArtSimpleExample,0,Next,prepareCertaintyReplies,0
ArtSimpleExample,0,Connected,prepareCertaintyReplies,1
ArtSimpleExample,0,Uno,prepareCertaintyReplies,0
ArtSimpleExample,0,ForTrust,prepareCertaintyReplies,11
ArtSimpleExample,0,FordPrefect,prepareCertaintyReplies,0
ArtSimpleExample,0,Honest,prepareCertaintyReplies,0
ArtSimpleExample,0,Cheating,prepareOpinionRequests,2
ArtSimpleExample,0,Next,prepareOpinionRequests,4
ArtSimpleExample,0,Connected,prepareOpinionRequests,1
ArtSimpleExample,0,Uno,prepareOpinionRequests,9
ArtSimpleExample,0,ForTrust,prepareOpinionRequests,20
ArtSimpleExample,0,FordPrefect,prepareOpinionRequests,9
ArtSimpleExample,0,Honest,prepareOpinionRequests,1
ArtSimpleExample,0,Cheating,prepareOpinionCreationOrders,1
ArtSimpleExample,0,Next,prepareOpinionCreationOrders,1
ArtSimpleExample,0,Connected,prepareOpinionCreationOrders,1
ArtSimpleExample,0,Uno,prepareOpinionCreationOrders,1
ArtSimpleExample,0,ForTrust,prepareOpinionCreationOrders,15
ArtSimpleExample,0,FordPrefect,prepareOpinionCreationOrders,11
ArtSimpleExample,0,Honest,prepareOpinionCreationOrders,1
ArtSimpleExample,0,Cheating,prepareOpinionProviderWeights,3
ArtSimpleExample,0,Next,prepareOpinionProviderWeights,1
ArtSimpleExample,0,Connected,prepareOpinionProviderWeights,1
ArtSimpleExample,0,Uno,prepareOpinionProviderWeights,2
ArtSimpleExample,0,ForTrust,prepareOpinionProviderWeights,76
ArtSimpleExample,0,FordPrefect,prepareOpinionProviderWeights,0
ArtSimpleExample,0,Honest,prepareOpinionProviderWeights,2
ArtSimpleExample,0,Cheating,prepareOpinionReplies,1
ArtSimpleExample,0,Next,prepareOpinionReplies,2
ArtSimpleExample,0,Connected,prepareOpinionReplies,1
ArtSimpleExample,0,Uno,prepareOpinionReplies,0
ArtSimpleExample,0,ForTrust,prepareOpinionReplies,2
ArtSimpleExample,0,FordPrefect,prepareOpinionReplies,1
ArtSimpleExample,0,Honest,prepareOpinionReplies,1
ArtSimpleExample,1,Cheating,prepareReputationRequests,1
ArtSimpleExample,1,Next,prepareReputationRequests,0
ArtSimpleExample,1,Connected,prepareReputationRequests,1
ArtSimpleExample,1,Uno,prepareReputationRequests,1
ArtSimpleExample,1,ForTrust,prepareReputationRequests,327
ArtSimpleExample,1,FordPrefect,prepareReputationRequests,1
ArtSimpleExample,1,Honest,prepareReputationRequests,0
ArtSimpleExample,1,Cheating,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,1,Next,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,1,Connected,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,1,Uno,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,1,ForTrust,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,1,FordPrefect,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,1,Honest,prepareReputationAcceptsAndDeclines,0
ArtSimpleExample,1,Cheating,prepareReputationReplies,0
ArtSimpleExample,1,Next,prepareReputationReplies,0
ArtSimpleExample,1,Connected,prepareReputationReplies,1
ArtSimpleExample,1,Uno,prepareReputationReplies,0
ArtSimpleExample,1,ForTrust,prepareReputationReplies,0
ArtSimpleExample,1,FordPrefect,prepareReputationReplies,0
